author,content,description,photo_url,pub_date,source,title,url
,,"In a region that relies on visitors, hurricanes left tourism on some islands ‘in a coma.’ The threat of a long-term slump looms, complicating efforts to rebuild.",,2017-09-23,,"The Storms Moved On. The Caribbean Islands Fear the Tourists Might, Too.",https://www.nytimes.com/2017/09/23/us/tourism-hurricane-economy-caribbean-islands.html
,,"With Hurricane Irma approaching, Miami Beach residents are filling up sandbags. But in so doing they could be weakening one of the city’s best lines of defense — its beaches.",,2017-09-08,,"To Defend Against Irma, Locals Raid Miami Beach for Sand",https://www.nytimes.com/video/us/100000005417050/miami-locals-irma-defense.html
,,"Lorraine Montenegro, who died in the aftermath of Hurricane Maria, helped thousands of families in the South Bronx when the city had neither the money nor interest to do so.",,2017-10-15,,"A Life of Service Ends in Puerto Rico, but Lives On in the Bronx",https://www.nytimes.com/2017/10/15/nyregion/a-life-of-service-ends-in-puerto-rico-but-lives-on-in-the-bronx.html
,,"Lizette Alvarez, a Times reporter, recalled her night in Florida City, Fla., in 1992 when Hurricane Andrew destroyed most of the motel she was staying in.",,2016-10-07,,What It’s Like to Be Trapped by a Category 5 Hurricane,https://www.nytimes.com/2016/10/07/us/hurricane-matthew-andrew-florida.html
,,"While climate change affects everywhere, some areas in America will be less affected than others. And some of those fortunate places, it happens, might be looking for people. ",,2019-04-15,,Want to Escape Global Warming? These Cities Promise Cool Relief,https://www.nytimes.com/2019/04/15/climate/climate-migration-duluth.html
,,The United States has 28 search-and-rescue teams it can send into disaster zones. The New York Times embedded with one for its work after Hurricane Irma.,,2017-09-17,,Irma is Most Recent Stop for ‘Adrenaline Junkies’ of Disaster Rescue Team,https://www.nytimes.com/2017/09/17/us/irma-fema-rescue-florida-keys.html
,,"The storm has begun washing coal ash, which contains toxic residue, out of a storage pond in North Carolina. The flooding is also raising fears about Superfund sites, chemical plants and hog farms with waste lagoons.",,2018-09-13,,Florence’s Floodwaters Breach Coal Ash Pond and Imperil Other Toxic Sites,https://www.nytimes.com/interactive/2018/09/13/climate/hurricane-florence-environmental-hazards.html
,,England have not picked uncapped all-rounder Jofra Archer in a preliminary 15-man World Cup squad but have named him in squads for the warm-up games against Pakistan and Ireland.,,2019-04-17,,Archer Misses Provisional World Cup Squad but Still on England Radar,https://www.nytimes.com/reuters/2019/04/17/sports/cricket/17reuters-cricket-world-eng.html
,,"Food and water were in short supply on many islands in the Caribbean after Hurricane Irma, and witnesses spoke of a disintegration of law and order.",,2017-09-11,,Desperation Mounts in Caribbean Islands: ‘All the Food Is Gone’,https://www.nytimes.com/2017/09/10/world/americas/irma-caribbean-st-martin.html
,,"A crowdfunding campaign for the three churches collected more than $850,000 after it was widely shared on social media on Tuesday.",,2019-04-16,,Black Churches Destroyed by Arson See Spike in Donations After Notre-Dame Fire,https://www.nytimes.com/2019/04/16/us/black-church-fires-donation.html
,,The House will try on Tuesday to override President Trump’s veto of its resolution to kill his national emergency. The focus is on the projects that will be cut to fund the wall.,,2019-03-25,,"With Override Vote Coming, Congress Examines Military Cuts That Will Fund Wall",https://www.nytimes.com/2019/03/25/us/politics/border-wall-funding.html
,,"Technology, building codes, weather forecasts and a more sophisticated understanding of mass evacuation helped keep the death toll low, experts say.",,2017-09-12,,"Amid Chaos of Storms, U.S. Shows It Has Improved Its Response",https://www.nytimes.com/2017/09/12/us/irma-harvey-hurricane-response.html
,,"Five years after the storm that wreaked havoc in New York, some victims are still rebuilding their homes. What can Houston learn from the city’s mistakes?",,2017-09-01,,What Sandy Can Teach Harvey About Recovery,https://www.nytimes.com/2017/08/31/nyregion/sandy-harvey-hurricane-recovery-lessons.html
,,"Irma’s effects were still stinging Florida on Tuesday, from the Keys in the south, to Jacksonville in the north, where hundreds were rescued from floodwaters.",,2017-09-12,,Irma Updates: A Bruised Southeast Shows Signs of Resilience,https://www.nytimes.com/2017/09/12/us/irma-storm-updates.html
,,"The Times visited tiny Jost Van Dyke, whose 298 residents set up a de facto command center at a bar that has some of the ravaged island’s only working generators.",,2017-09-16,,"British Virgin Islands: ‘Knocked Down, but Not Knocked Out’ by Irma",https://www.nytimes.com/2017/09/16/world/americas/british-virgin-islands-irma.html
,,"The storm struck Laguna Beach, Fla., just before 5 p.m. with wind speeds of about 45 m.p.h. Officials have warned of possible flooding.",,2018-05-29,,Subtropical Storm Alberto Makes Landfall as Florida Braces for Rain,https://www.nytimes.com/2018/05/28/us/subtropical-storm-alberto-florida.html
,,Decades of economic progress were undone in 12 hours by Hurricane Maria. Now the island needs substantial and sustained help.,,2017-09-29,,Don’t Let Puerto Rico Fall Into an Economic Abyss,https://www.nytimes.com/2017/09/29/opinion/puerto-rico-hurricane-maria.html
,,A massive effort is underway to repair a nearly three-foot crack in the Guajataca Dam created during Hurricane Maria.,,2017-10-29,,Rebuilding a Dam in Puerto Rico,https://www.nytimes.com/video/us/100000005498485/rebuilding-a-dam-in-puerto-rico.html
,,"President Donald Trump said on Friday he was considering sending illegal immigrants in the country to so-called sanctuary cities, prompting U.S. mayors to accept such an offer as the battle over border security raged.",,2019-04-12,,Trump Weighs Sending 'Unlimited Supply' of Immigrants to Sanctuary Cities,https://www.nytimes.com/reuters/2019/04/12/world/americas/12reuters-usa-immigration-sanctuary.html
,,&#8220;The Museum of the Old Colony&#8221; is a photo-based installation exploring the complicated &#8211; and unequal &#8211; relationship between Puerto Rico and the United States.,,2017-11-15,,"A New Museum for an Old Colony, Puerto Rico",https://lens.blogs.nytimes.com/2017/11/15/a-new-museum-for-an-old-colony-puerto-rico/
,,"Many loyal visitors to the Caribbean, including this writer, plan to travel to their island getaways, eager to help out, if only with their tourism dollars.",,2017-11-03,,Puerto Rico on Her Mind: How to Help a Stricken Island Called Home,https://www.nytimes.com/2017/11/03/travel/puerto-rico-virgin-islands-hurricane-maria-irma-volunteer-tourism.html
,,People along the East Coast from Florida to South Carolina prepared for the storm to make landfall.,,2016-10-07,,Hurricane Matthew Pushes Toward Florida,https://www.nytimes.com/slideshow/2016/10/07/us/hurricane-matthew-photos.html
,,"Make food for yourself and for others, whether it’s something as comforting as firehouse chili gumbo or as simple as spaghetti with fried eggs.",,2018-09-16,,What to Cook This Week,https://www.nytimes.com/2018/09/16/dining/what-to-cook-this-week.html
,,North Carolina’s governor said the death toll from the storm had reached eight in a state still saturated from heavy rains in September.,,2016-10-10,,Hurricane Matthew Toll Climbs to at Least 17 as North Carolina Suffers Record-Breaking Flooding,https://www.nytimes.com/2016/10/09/us/hurricane-matthew.html
,,"We’ve gathered graphs previously published in The Times that illustrate different aspects of climate change. Plus, we suggest strategies for helping students analyze what they see.",,2019-02-28,,Teach About Climate Change With These 24 New York Times Graphs,https://www.nytimes.com/2019/02/28/learning/teach-about-climate-change-with-these-24-new-york-times-graphs.html
,,Readers discuss an article arguing that it’s the best way to “save the world” from climate change.,,2019-04-09,,Should the U.S. Revive Nuclear Energy?,https://www.nytimes.com/2019/04/09/opinion/letters/nuclear-energy.html
,,"By midnight, two deaths were reported that appeared to be related to the storm. There were reports of power loss and heavy damage to buildings.",,2017-08-26,,"Harvey, Now a Tropical Storm, Carves a Path of Destruction Through Texas",https://www.nytimes.com/2017/08/26/us/hurricane-harvey-texas.html
,,The report comes as F.B.I. agents are reportedly looking into a $300 million disaster recovery deal involving a small Montana firm.,,2017-10-30,,U.S. Response to Storm-Hit Puerto Rico Is Criticized by U.N. Experts,https://www.nytimes.com/2017/10/30/us/puerto-rico-whitefish-fbi-power-.html
,,Also: Democrats get more good news in special elections — but also a warning sign.,,2018-02-14,,Remember Puerto Rico,https://www.nytimes.com/2018/02/14/opinion/remember-puerto-rico.html
,,Tens of thousands of new arrivals fleeing damage from Hurricane Maria have arrived. Many expect to stay — and they could reshape Florida and its politics.,,2017-11-17,,A Great Migration From Puerto Rico Is Set to Transform Orlando,https://www.nytimes.com/2017/11/17/us/puerto-ricans-orlando.html
,,A busy week for people who refuse to say they want to be president; the politics of Hurricane Michael; and a surprisingly close race in New Jersey.,,2018-10-10,,On Politics With Lisa Lerer: They’re Running? Not Yet. (But Yes.),https://www.nytimes.com/2018/10/10/us/politics/on-politics-2020-candidates.html
,,"In the U.S. Virgin Islands, we are citizens, too — not vacationers trapped on a beach.",,2017-09-12,,Americans in a Battered Paradise,https://www.nytimes.com/2017/09/12/opinion/irma-virgin-islands-damage.html
,,"Quotation of the Day for Wednesday, August 15, 2018.",,2018-08-15,,"Quotation of the Day: 11 Months in the Dark; Then, Click, Brightness",https://www.nytimes.com/2018/08/14/todayspaper/quotation-of-the-day.html
,,"In an interview, Gov. Ricardo A. Rosselló talks about what the island needs to get through the enormous disaster of Hurricane Maria.",,2017-09-27,,What Keeps Puerto Rico’s Governor Awake at Night,https://www.nytimes.com/2017/09/27/us/governor-puerto-rico-rossello-hurricane.html
,,"Hurricane Maria smashed through parts of St. Croix in the Virgin Islands, and residents are busy restoring lives and neighborhoods.",,2017-10-03,,"As Trump Visits Offshore, Virgin Islands Struggle to Recover",https://www.nytimes.com/2017/10/03/us/st-croix-maria-hurricane-trump-relief-.html
,,"As Houston suffers the devastation of Hurricane Harvey, there is a lot of empathy — and anxiety — in New Orleans.",,2017-08-29,,"New Orleans Looks to Houston, and Sees Itself",https://www.nytimes.com/2017/08/29/us/new-orleans-katrina-houston.html
,,The legislation would provide $200 million in aid for Venezuela and $200 million for neighboring countries taking in Venezuelan refugees.,,2019-04-03,,Trump Prepares Aid Package for Venezuela in Case Maduro Government Falls,https://www.nytimes.com/2019/04/03/us/politics/trump-administration-venezuela-aid.html
,,"The hurricane did deep damage to homes, roads, forests and trails. But waterfalls, hot springs and helping out are good reasons to visit.",,2018-03-19,,"After Maria’s Devastation, Can Dominica Be a Destination Again?",https://www.nytimes.com/2018/03/19/travel/dominica-hurricane-maria-recovery.html
,,"Nine weeks after Hurricane Harvey hit Texas, the Houston Astros celebrated their first World Series title.",,2017-11-04,,Houston Astros’ First World Series Parade,https://www.nytimes.com/video/us/100000005534177/houston-astros-first-world-series-parade.html
,,A teacher rebuts the president’s tweet suggesting that Puerto Ricans have not been doing enough for themselves after the hurricane.,,2017-10-02,,From Puerto Rico to Trump: ‘We Are Not Idle’,https://www.nytimes.com/2017/10/02/opinion/puerto-rico-trump.html
