source,author,title,description,url,photo_url,pub_date,content
Dailymail.co.uk,By Jeff Powell For The Daily Mail,Scotland's Josh Taylor primed for battle with Regis Prograis in a bid to claim the Ali Trophy,"Josh Taylor's rival world champion at 140lbs, Regis Prograis, goes by the pseudonym Rougarou, a word which strikes fear into the hearts of youngsters in his home town in New Orleans.",https://www.dailymail.co.uk/sport/boxing/article-7615435/Scotlands-Josh-Taylor-primed-battle-Regis-Prograis-bid-claim-Ali-Trophy.html,https://i.dailymail.co.uk/1s/2019/10/25/23/20196860-0-image-a-31_1572043217846.jpg,2019-10-25,One of the most brilliant stars in the firmament of Britain's new wave of world boxing champions goes into his light-welter weight title unification fight this Saturday night against an American nick-named after a werewolf whose legend terrorises his native N… [+6004 chars]
Noaa.gov,,SPC MD 2118,MD 2118 CONCERNING TORNADO WATCH 684... FOR SOUTHEAST MISSISSIPPI AND SOUTHWEST ALABAMA Mesoscale Discussion 2118 NWS Storm Prediction Center Norman OK 0514 PM CDT Fri Oct 25 2019 Areas affected...Southeast Mississippi and southwest Alabama Concerning...Torna…,https://www.spc.noaa.gov/products/md/md2118.html,,2019-10-25,
Pypi.org,,tropycal added to PyPI,Package for retrieving and analyzing tropical cyclone data,https://pypi.org/project/tropycal/,https://pypi.org/static/images/twitter.c0030826.jpg,2019-10-25,"Tropycal is a Python package intended to simplify the process of retrieving and analyzing tropical cyclone data, both for past storms and in real time, and is geared towards the research and operational meteorology sectors.
Tropycal can read in HURDAT2 and I… [+3609 chars]"
Dailymail.co.uk,By Daniel Matthews For The Daily Mail,HOT OR NOT: Josh Taylor has the chance to become one of Britain's biggest sporting stars,It's Hot or Not time again as Sportsmail's Daniel Matthews reveals what's been making him feel warm and what's been leaving him cold this week...,https://www.dailymail.co.uk/sport/othersports/article-7615051/HOT-NOT-Josh-Taylor-chance-one-Britains-biggest-sporting-stars.html,https://i.dailymail.co.uk/1s/2019/10/25/21/20196860-0-image-a-15_1572034938119.jpg,2019-10-25,"It's Hot or Not time again as Sportsmail's Daniel Matthews reveals what's been making him feel warm and what's been leaving him cold this week...
HOT 
JOSH TAYLOR 
Scotlands Tartan Tornado takes on Regis Prograis in London on Saturday night: two unbeaten w… [+2054 chars]"
Yahoo.com,JAY REEVES,Tropical storm heads to Gulf coast as rain douses Southeast,"Storms with heavy rains doused the drought-parched South on Friday, prompting alerts for floods and tornadoes as two new tropical storms formed offshore, including one in the Gulf of Mexico. The National Hurricane Center said Olga, located in the Gulf of Mexi…",https://news.yahoo.com/heavy-rains-dousing-south-tropical-143322488.html,https://s.yimg.com/ny/api/res/1.2/GoTtOcT9k1fUoFSyu1ZDtA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD0xNTI0LjI2NjY2NjY2NjY2Njc-/https://s.yimg.com/uu/api/res/1.2/Awv1F_ey8nAGxczYz5Al_A--~B/aD0yMDAwO3c9MTY3OTtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/f36aa49baab61db18f9aa38f1f7f8ea5,2019-10-25,"BIRMINGHAM, Ala. (AP) Storms with heavy rains doused the drought-parched South on Friday, prompting alerts for floods and tornadoes as two new tropical storms formed offshore, including one in the Gulf of Mexico.
The National Hurricane Center said Olga, loca… [+2066 chars]"
Al Jazeera English,Al Jazeera,Heavy rains dousing southern US as tropical disturbance looms,Forecasters issue tornado watch for Mississippi and Alabama as downpours lash southern United States.,https://www.aljazeera.com/news/2019/10/heavy-rains-dousing-southern-tropical-disturbance-looms-191025203140801.html,https://www.aljazeera.com/mritems/Images/2019/10/25/6a06e514f4514380b08072b802b12492_18.jpg,2019-10-25,"Parts of the drought-parched southern United States were under flood watches and warnings Friday with forecasters saying as much as 25cm (10 inches) of rain could fall.
The National Weather Service said an advancing cold front would collide with a weather di… [+1334 chars]"
Noaa.gov,,SPC Tornado Watch 684 Status Reports,"Severe weather, tornado, thunderstorm, fire weather,
   storm report, tornado watch, severe thunderstorm watch,
   mesoscale discussion, convective outlook products from the Storm
   Prediction Center.",https://www.spc.noaa.gov/products/watch/ws0684.html,,2019-10-25,Watch 684 Status Message has not been issued yet.
Noaa.gov,,SPC Tornado Watch 684,WW 684 TORNADO AL MS CW 252045Z - 260200Z URGENT - IMMEDIATE BROADCAST REQUESTED Tornado Watch Number 684 NWS Storm Prediction Center Norman OK 345 PM CDT Fri Oct 25 2019 The NWS Storm Prediction Center has issued a * Tornado Watch for portions of Southwest A…,https://www.spc.noaa.gov/products/watch/ww0684.html,,2019-10-25,"Note:
 Click for Complete Product Text.
Tornadoes<table><tr><td>Probability of 2 or more tornadoes </td><td> Mod (30%)
</td></tr><tr><td>Probability of 1 or more strong (EF2-EF5) tornadoes</td><td> Low (10%)
</td></tr>
</table>Wind<table><tr><td>Probabil… [+977 chars]"
Dmagazine.com,Matt Goodman,"Images of Tornado Destruction in Northwest Dallas, Along Walnut Hill and Marsh Lane","The post Images of Tornado Destruction in Northwest Dallas, Along Walnut Hill and Marsh Lane appeared first on D Magazine.",https://www.dmagazine.com/frontburner/2019/10/images-of-tornado-destruction-in-northwest-dallas-along-walnut-hill-and-marsh-lane/,https://assets.dmagstatic.com/wp-content/uploads/2019/10/D-Magazine-Tornado-aftermath-Recovery-Walnut-Hill-and-Marsh-area-102419-Bret-Redman-004.jpg,2019-10-25,
Noaa.gov,,SPC MD 2117,MD 2117 CONCERNING TORNADO WATCH 683... FOR SOUTHEAST MISSISSIPPI THROUGH SOUTHWEST ALABAMA Mesoscale Discussion 2117 NWS Storm Prediction Center Norman OK 0303 PM CDT Fri Oct 25 2019 Areas affected...southeast Mississippi through southwest Alabama Concerning…,https://www.spc.noaa.gov/products/md/md2117.html,,2019-10-25,
Bizjournals.com,Jay Wallis,How do you go on after a tornado? These Dallas businesses are finding the answer,"David Campisi navigates his pizza-filled van around storm-ravaged neighborhoods in Dallas, offering comfort food to residents cleaning up their lives. ""Ma'am, are you a homeowner?"" Campisi yelled through the debris on Tibbs Street. ""Would you like lunch?"" The…",https://www.bizjournals.com/dallas/news/2019/10/25/how-do-you-go-on-after-a-tornado-these-dallas.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_dallas+%28Dallas+Business+Journal%29,,2019-10-25,
Startribune.com,Paul Douglas,"Most of Minnesota 10-20"" Wetter Than Average for 2019 - Plowable Snow for Wisconsin?",No rest for the weary (or farmers) as our record pace for precipitation continues across the state and most of the Midwest for that matter. This isn't just a few unfortunate counties - it's a huge swath of the USA experiencing 2019 precipitation amounts 10-20…,http://www.startribune.com/most-of-minnesota-10-20-wetter-than-average-for-2019-plowable-snow-for-wisconsin/563865882/,http://stmedia.stimg.co/pauldouglas_1572021989_departure.JPG?h=630&w=1200&fit=crop&bg=999&crop=faces,2019-10-25,"There's a Nasty Cold Bug Lurking Out There
I'm not looking for sympathy, but much of this week I was a snotty, blubbering, sneezing mess. The Mother of Head Colds! At one point Thursday complete strangers were offering me complimentary tissues. Blowing my no… [+29129 chars]"
Koamnewsnow.com,#printStr($author.authorFirstName) #printStr($author.authorLastName),Tropical depression forms in Gulf of Mexico,"The Southeast is bracing for a tropical storm after the National Hurricane Center issued an advisory on Tropical Depression 17 in the Gulf of Mexico, which could strengthen into Tropical Storm Olga by Friday afternoon.",https://www.koamnewsnow.com/weather/tropical-depression-forms-in-gulf-of-mexico/1135761419,https://static.lakana.com/mmm-global-us-east-1/photo/2019/10/25/Gulf%20depression%20Oct%2025%202019.jpg_39557437_ver1.0_1280_720.jpg,2019-10-25,"More weather news
(CNN) - The Southeast is bracing for a tropical storm after the National Hurricane Center issued an advisory on Tropical Depression 17 in the Gulf of Mexico, which could strengthen into Tropical Storm Olga by Friday afternoon.
The depressi… [+1202 chars]"
Startribune.com,JIM SALTER,Mayor wants better system than hand-operated tornado siren,"Follow the StarTribune for the news, photos and videos from the Twin Cities and beyond.",http://www.startribune.com/mayor-wants-better-system-than-hand-operated-tornado-siren/563863762/,http://assets.startribune.com/static/img/branding/logos/strib-social-card.png?d=1571853409,2019-10-25,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it.
Most tornado sirens are activated remotely by computer, bu… [+3596 chars]"
ABC News,The Associated Press,Mayor wants better system than hand-operated tornado siren,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/US/wireStory/mayor-system-hand-operated-tornado-siren-66536007,,2019-10-25,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it.
Most tornado sirens are activated remotely by computer, bu… [+3596 chars]"
Associated Press,By JIM SALTER Associated Press,Mayor wants better system than hand-operated tornado siren,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it.",https://apnews.com/3318bf3acfbe449c8ddafc6f3899ae73,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/custom/image/6a12cdcc-99eb-11e9-910a-20677ce06c14.jpg?resize=600%2C600,2019-10-25,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it.
Most tornado sirens are activated remotely by computer, bu… [+3730 chars]"
Seattletimes.com,JIM SALTER,Mayor wants better system than hand-operated tornado siren,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it. Most tornado sirens are activated remotely by computer, but…",https://www.seattletimes.com/nation-world/nation/mayor-wants-better-system-than-hand-operated-tornado-siren/,https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png,2019-10-25,"With a tornado bearing down on the small Missouri town of Sparta, the lone warning siren stayed silent because a downed tree kept the mayor from getting downtown to flip the switch that activates it.
Most tornado sirens are activated remotely by computer, bu… [+3596 chars]"
Vanityfair.com,Jordan Hoffman,Ice-T Is Ready for Eddie Murphy’s Oscar Run,"At a special screening of Dolemite Is My Name in New York City, Ice-T, Tracy Morgan, and Jeff Ross came out to celebrate Murphy’s comeback—and the legacy of Rudy Ray Moore.",https://www.vanityfair.com/hollywood/2019/10/dolemite-is-my-name-eddie-murphy-party,"https://media.vanityfair.com/photos/5db334d601b866000810c512/16:9/w_1280,c_limit/PL_19_00882697.JPG",2019-10-25,"The teenagers figured out it was Eddie Murphy inside.
A special screening of Netflixs Dolemite Is My Name for Academy voters and VIPs like Andre Leon Talley, Tracy Morgan (wearing a black-and-green sweater featuring a designer spin on Mickey Mouse), and Jeff… [+3268 chars]"
The Jerusalem Post,By JOSEFIN DOLSTEN/JTA,Jewish Minneapolis Mayor Jacob Frey on Trump and becoming a sex symbol,The Jewish Mayor of Minneapolis has quite a bit to say back to Trump,https://www.jpost.com/Diaspora/Jewish-Minneapolis-Mayor-Jacob-Frey-on-Trump-and-becoming-a-sex-symbol-605816,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_ControlFaceDetect/448025",2019-10-25,"Earlier this month, Jacob Frey went from being the relatively unknown mayor of Minneapolis to an instant internet celebrity—thanks to some attacks by President Donald Trump on Twitter.In a series of tweets, Trump lashed out at Frey, whom he called a “lightwei… [+5759 chars]"
Noaa.gov,,SPC MD 2116,MD 2116 CONCERNING TORNADO WATCH 683... FOR EXTREME SOUTHEAST LOUISIANA...SOUTHEAST MISSISSIPPI AND SOUTHWEST ALABAMA Mesoscale Discussion 2116 NWS Storm Prediction Center Norman OK 1206 PM CDT Fri Oct 25 2019 Areas affected...extreme southeast Louisiana...so…,https://www.spc.noaa.gov/products/md/md2116.html,,2019-10-25,
Liveleak.com,ThisIsButter,Jet Bridge Smashes Into Side Of Memphis Airport,"Extreme weather in Memphis had unfortunate consequences for a Jet Bridge at the airport. The Jet Bridge at gate A27 was blown free from its place of rest in what has been described by the airport as a ""tornadic storm"". Thankfully, nobody was hurt in the incid…",https://www.liveleak.com/view?t=iFq4_1572023090,https://cdn.liveleak.com/80281E/ll_a_u/2019/Oct/25/LiveLeak-dot-com-5db32b25c7391_17_thumb.jpg,2019-10-25,"Extreme weather in Memphis had unfortunate consequences for a Jet Bridge at the airport. The Jet Bridge at gate A27 was blown free from its place of rest in what has been described by the airport as a tornadic storm. Thankfully, nobody was hurt in the inciden… [+866 chars]"
Kotaku.com.au,Yessenia Funes,A New Video Game Tests Whether You Can Survive The Climate Apocalypse,"If we fail to stop climate change, the world will be screwed. Like thousands will die, hundreds of millions will be displaced screwed. The actions society takes over the next decade will largely dictate what our climate will look like by the end of the centur…",https://www.kotaku.com.au/2019/10/a-new-video-game-tests-whether-you-can-survive-the-climate-apocalypse/,"https://i.kinja-img.com/gawker-media/image/upload/c_lfill,w_1200,h_628,q_90/ll06aqal8bmxoohwna1y.jpg",2019-10-25,"If we fail to stop climate change, the world will be screwed. Like thousands will die, hundreds of millions will be displaced screwed. The actions society takes over the next decade will largely dictate what our climate will look like by the end of the centur… [+6227 chars]"
Gizmodo.com,"Yessenia Funes on Earther, shared by Riley MacLeod to Kotaku",A New Video Game Tests Whether You Can Survive the Climate Apocalypse,"If we fail to stop climate change, the world will be screwed. Like thousands will die, hundreds of millions will be displaced screwed. The actions society takes over the next decade will largely dictate what our climate will look like by the end of the centur…",https://earther.gizmodo.com/a-new-video-game-tests-whether-you-can-survive-the-clim-1839336048,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ll06aqal8bmxoohwna1y.jpg",2019-10-25,"If we fail to stop climate change, the world will be screwed. Like thousands will die, hundreds of millions will be displaced screwed. The actions society takes over the next decade will largely dictate what our climate will look like by the end of the centur… [+6226 chars]"
